time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,power
15:09:00,888.77,10.0,1,36,35,35,1,68,68,68,16,9,10,40,39,40,68,68,68,68,68,30.16,30.16,0.0,0.0,0.0, -890.7290729072861
15:14:00,893.17,10.0,26,36,35,35,1,68,68,68,12,5,6,40,39,40,68,68,68,68,68,30.16,30.14,-0.3,0.0,0.0, -882.0162016201566
15:19:00,888.77,10.0,18,36,34,34,1,69,68,69,11,2,5,40,39,40,69,69,69,68,69,30.15,30.14,0.15,0.0,0.0, -870.4950495049436
15:24:00,865.9,9.0,22,35,34,34,1,70,69,70,13,7,6,41,40,41,70,70,70,69,70,30.15,30.14,-0.15,0.0,0.0, -866.7506750675007
15:29:00,843.26,9.0,349,36,35,35,1,70,69,70,8,1,5,41,41,41,70,70,70,69,70,30.15,30.14,0.0,0.0,0.0, nan
15:34:00,821.12,9.0,297,35,33,34,1,70,70,70,12,8,8,41,40,41,70,70,69,68,69,30.15,30.14,0.0,0.0,0.0, -829.5229522952218
15:39:00,796.41,9.0,24,34,33,33,1,70,70,70,12,5,7,40,39,40,70,70,70,68,69,30.14,30.14,0.0,0.0,0.0, -816.1296129612879
15:44:00,791.27,9.0,19,32,30,31,1,71,70,70,10,7,7,39,37,38,71,70,70,68,69,30.14,30.14,0.0,0.0,0.0, -805.5445544554359
15:49:00,784.29,8.0,29,31,30,30,1,71,70,71,12,8,8,39,37,38,71,71,69,68,69,30.14,30.13,0.15,0.0,0.0, -793.5913591359036
15:54:00,780.38,8.0,5,32,25,27,1,71,70,70,16,7,12,39,33,35,71,70,68,68,68,30.14,30.12,-0.15,0.0,0.0, -778.3258325832476
15:59:00,764.36,8.0,36,25,23,24,1,71,71,71,5,6,4,33,32,33,71,71,69,69,69,30.14,30.12,0.0,0.0,0.0, -756.6516651665045
16:04:00,746.5,8.0,47,25,24,24,1,72,72,72,7,2,4,34,33,34,72,72,70,70,70,30.13,30.12,0.15,0.0,0.0, -728.5688568856765
16:09:00,726.55,8.0,39,25,25,25,1,72,72,72,11,6,7,35,34,34,72,72,70,70,70,30.13,30.12,0.15,0.0,0.0, -714.8874887488614
16:14:00,710.53,8.0,292,25,24,24,1,72,72,72,4,2,2,34,33,34,72,72,70,70,70,30.13,30.13,0.0,0.0,0.0, -693.1413141313993
16:19:00,704.9,8.0,33,25,25,25,1,72,72,72,11,5,6,35,34,34,72,72,70,70,70,30.13,30.13,0.0,0.0,0.0, -671.0351035103378
16:24:00,657.19,7.0,94,25,22,24,1,72,72,72,7,5,4,34,31,33,72,72,70,70,70,30.14,30.12,0.0,0.0,0.0, -649.576957695756
16:29:00,602.5,6.0,57,22,21,21,1,73,72,72,3,2,2,31,30,30,73,72,71,70,70,30.13,30.12,0.0,0.0,0.0, -626.4626462646117
16:34:00,559.08,6.0,6,21,20,20,1,73,73,73,9,2,5,31,29,30,73,73,71,71,71,30.13,30.12,-0.15,0.0,0.0, -602.124212421227
16:39:00,521.76,5.0,52,21,20,20,1,73,73,73,5,1,3,31,29,30,73,73,71,71,71,30.13,30.12,-0.15,0.0,0.0, -578.0018001800029
16:44:00,496.69,5.0,355,21,20,20,1,73,72,73,7,7,5,30,29,30,73,73,71,70,70,30.12,30.12,0.0,0.0,0.0, -555.751575157501
16:49:00,463.65,5.0,147,22,21,21,1,72,72,72,9,2,4,31,30,30,72,72,70,70,70,30.12,30.12,0.0,0.0,0.0, -530.6930693069152
16:54:00,499.74,5.0,44,22,21,21,1,72,72,72,9,7,6,31,30,31,72,72,70,70,70,30.12,30.12,0.0,0.0,0.0, -505.6345634563306
16:59:00,425.49,4.0,70,22,21,21,1,73,72,73,6,3,3,32,30,31,73,73,71,70,71,30.12,30.12,0.0,0.0,0.0, -477.6957695769422
17:04:00,408.11,4.0,77,22,22,22,1,73,72,73,11,5,6,32,31,32,73,73,71,70,71,30.12,30.12,0.0,0.0,0.0, -450.54905490547503
17:09:00,450.2,5.0,108,22,22,22,1,72,72,72,7,0,4,31,31,31,72,72,70,70,70,30.12,30.12,0.0,0.0,0.0, -422.5382538253675
17:14:00,372.64,4.0,100,22,22,22,1,72,72,72,9,7,6,31,31,31,72,72,70,70,70,30.12,30.11,-0.15,0.0,0.0, -394.9594959495796
17:19:00,338.75,3.0,91,22,22,22,1,72,72,72,8,2,4,31,31,31,72,72,70,70,70,30.12,30.11,0.0,0.0,0.0, -367.1647164716324
17:24:00,327.49,3.0,105,23,22,22,1,72,72,72,7,2,4,32,31,32,72,72,70,70,70,30.12,30.11,0.0,0.0,0.0, -339.15391539152415
17:29:00,303.15,3.0,78,23,22,22,1,72,72,72,9,8,8,32,31,32,72,72,70,70,70,30.12,30.11,0.15,0.0,0.0, -310.4950495049351
17:34:00,276.72,3.0,80,22,22,22,1,72,72,72,4,3,3,31,31,31,72,72,70,70,70,30.12,30.11,0.0,0.0,0.0, -272.97929792977817
17:39:00,259.84,3.0,86,22,22,22,1,72,72,72,6,1,4,31,31,31,72,72,70,70,70,30.11,30.11,0.0,0.0,0.0, -231.50315031501611
17:44:00,235.0,2.0,92,22,22,22,1,72,72,72,11,6,7,31,31,31,72,72,70,70,70,30.12,30.11,0.0,0.0,0.0, -180.52205220520534
17:49:00,206.87,2.0,61,23,22,22,1,72,72,72,10,8,7,32,31,32,72,72,70,70,70,30.12,30.11,0.0,0.0,0.0, -146.53465346533096
17:54:00,192.07,2.0,118,23,23,23,1,73,72,72,7,1,3,33,32,32,73,72,71,70,70,30.11,30.11,0.0,0.0,0.0, -126.3006300629913
17:59:00,164.78,1.0,99,23,22,22,1,73,73,73,7,6,6,33,32,33,73,73,71,71,71,30.11,30.11,0.0,0.0,0.0, -102.82628262824744
18:04:00,143.99,1.0,84,23,23,23,1,72,72,72,11,2,7,32,32,32,72,72,70,70,70,30.11,30.11,0.0,0.0,0.0, -81.00810081006546
18:09:00,127.96,1.0,90,23,23,23,1,72,72,72,8,3,5,32,32,32,72,72,70,70,70,30.12,30.11,0.15,0.0,0.0, -60.4860486048453
18:14:00,110.59,1.0,78,24,23,23,1,72,72,72,9,2,3,33,32,32,72,72,70,70,70,30.11,30.11,0.0,0.0,0.0, -39.171917191703685
18:19:00,89.79,1.0,57,24,23,23,1,72,72,72,6,1,2,33,32,33,72,72,70,70,70,30.11,30.11,0.0,0.0,0.0, -24.12241224120866
18:24:00,53.34,0.0,43,24,23,23,1,72,72,72,6,3,4,33,32,33,72,72,70,70,70,30.11,30.11,0.0,0.0,0.0, -11.66516651663623
18:29:00,46.36,0.0,31,24,23,23,1,72,72,72,5,1,2,33,32,33,72,72,70,70,70,30.11,30.11,0.0,0.0,0.0, -2.376237623746534
18:34:00,42.45,0.0,49,24,23,23,1,72,72,72,6,1,3,33,32,33,72,72,70,70,70,30.11,30.11,0.0,0.0,0.0, 6.840684068422243
18:39:00,38.17,0.0,82,24,24,24,1,72,72,72,4,1,2,33,33,33,72,72,70,70,70,30.11,30.11,0.0,0.0,0.0, 13.825382538268629
18:44:00,34.25,0.0,73,24,24,24,1,72,72,72,7,1,4,33,33,33,72,72,70,70,70,30.11,30.11,0.0,0.0,0.0, 19.36993699371423
18:49:00,29.48,0.0,47,25,24,24,1,72,71,71,6,2,4,34,33,33,72,71,70,69,69,30.11,30.11,0.0,0.0,0.0, 23.114311431158626
18:54:00,25.07,0.0,44,25,25,25,1,71,71,71,5,0,2,34,34,34,71,71,69,69,69,30.12,30.11,0.0,0.0,0.0, 26.93069306932311
18:59:00,21.16,0.0,23,25,25,25,1,71,71,71,5,3,3,33,33,33,71,71,69,69,69,30.11,30.11,0.0,0.0,0.0, 30.027002700285077
19:04:00,17.25,0.0,71,26,25,25,1,71,71,71,4,1,3,34,33,33,71,71,69,69,69,30.12,30.11,0.15,0.0,0.0, 32.8352835283683
19:09:00,12.11,0.0,111,26,26,26,1,71,71,71,2,0,1,34,34,34,71,71,68,68,68,30.12,30.11,-0.15,0.0,0.0, 36.939693969412886
19:14:00,9.54,0.0,48,27,26,26,1,70,70,70,1,0,0,35,34,34,70,70,68,68,68,30.12,30.11,0.15,0.0,0.0, 40.90009000901664
19:19:00,5.14,0.0,200,28,27,27,1,70,70,70,0,0,0,35,34,34,70,70,70,68,69,30.12,30.11,0.0,0.0,0.0, 44.78847884789953
19:24:00,2.57,0.0,162,28,27,27,1,69,69,69,0,0,0,35,34,35,69,69,69,69,69,30.12,30.11,0.0,0.0,0.0, 46.156615661581135
19:29:00,0.36,0.0,204,29,28,28,1,69,69,69,0,0,0,35,35,35,69,69,69,69,69,30.12,30.11,0.15,0.0,0.0, 46.01260126014097
19:34:00,0.0,0.0,204,30,29,29,1,68,67,68,0,0,0,35,34,35,68,68,68,67,68,30.12,30.12,0.0,0.0,0.0, 46.37263726374139
19:39:00,0.0,0.0,202,30,29,29,1,67,67,67,0,0,0,35,34,35,67,67,67,67,67,30.13,30.12,0.15,0.0,0.0, 46.156615661581135
19:44:00,0.0,0.0,196,30,30,30,1,68,68,68,0,0,0,35,35,35,68,68,68,68,68,30.13,30.12,0.0,0.0,0.0, 45.868586858700795
19:49:00,0.0,0.0,187,30,30,30,1,68,68,68,0,0,0,35,35,35,68,68,68,68,68,30.13,30.12,0.0,0.0,0.0, 45.72457245726063
19:54:00,0.0,0.0,206,31,29,30,1,68,67,67,0,0,0,36,34,35,68,67,68,67,67,30.13,30.12,0.0,0.0,0.0, 45.29252925294012
19:59:00,0.0,0.0,200,32,31,31,1,67,67,67,0,0,0,36,35,35,67,67,67,67,67,30.13,30.12,0.15,0.0,0.0, 45.58055805582046
20:04:00,0.0,0.0,206,32,31,31,1,67,66,66,0,0,0,35,35,35,67,66,67,66,66,30.13,30.13,0.0,0.0,0.0, 45.58055805582046
20:09:00,0.0,0.0,178,32,30,31,1,66,66,66,0,0,0,35,34,35,66,66,66,66,66,30.13,30.12,0.15,0.0,0.0, 45.8685868587008
20:14:00,0.0,0.0,156,32,30,31,1,67,67,67,0,0,0,36,34,35,67,67,67,67,67,30.14,30.13,0.15,0.0,0.0, 45.148514851499954
20:19:00,0.0,0.0,108,32,30,31,1,67,66,67,1,0,0,36,34,35,67,67,67,66,67,30.14,30.13,0.15,0.0,0.0, 46.08460846086105
20:24:00,0.0,0.0,199,31,30,30,1,67,67,67,0,0,0,35,34,35,67,67,67,67,67,30.14,30.13,-0.15,0.0,0.0, 45.796579657980715
20:29:00,0.0,0.0,160,31,29,30,1,67,66,66,0,0,0,35,33,34,67,66,67,66,66,30.14,30.13,0.0,0.0,0.0, 45.58055805582046
20:34:00,0.0,0.0,129,29,27,28,1,67,66,67,1,0,0,33,32,32,67,67,67,66,67,30.14,30.13,-0.15,0.0,0.0, 45.796579657980715
20:39:00,0.0,0.0,164,28,26,26,1,67,67,67,0,0,0,33,31,32,67,67,67,67,67,30.14,30.13,0.0,0.0,0.0, 46.084608460861055
20:44:00,0.0,0.0,145,27,24,25,1,67,67,67,4,0,1,32,29,31,67,67,67,67,67,30.14,30.13,0.15,0.0,0.0, 46.156615661581135
20:49:00,0.0,0.0,85,26,24,25,1,67,67,67,2,0,1,31,29,30,67,67,67,67,67,30.14,30.14,0.0,0.0,0.0, 45.58055805582046
20:54:00,0.0,0.0,93,25,25,25,1,67,66,67,3,0,1,30,30,30,67,67,67,66,67,30.15,30.14,0.0,0.0,0.0, 46.01260126014097
20:59:00,0.0,0.0,123,25,25,25,1,66,66,66,1,0,1,30,29,29,66,66,66,66,66,30.14,30.14,0.0,0.0,0.0, 45.94059405942089
21:04:00,0.0,0.0,162,25,25,25,1,66,66,66,0,0,0,29,29,29,66,66,66,66,66,30.15,30.14,0.15,0.0,0.0, 46.3006300630213
21:09:00,0.0,0.0,165,26,25,25,1,66,65,65,0,0,0,30,29,29,66,65,66,65,65,30.15,30.14,0.0,0.0,0.0, 46.15661566158114
21:14:00,0.0,0.0,166,25,24,24,1,65,65,65,1,0,0,29,28,28,65,65,65,65,65,30.16,30.15,0.15,0.0,0.0, 46.3006300630213
21:19:00,0.0,0.0,158,25,24,24,1,65,65,65,1,0,0,29,28,28,65,65,65,65,65,30.15,30.15,0.0,0.0,0.0, 46.87668766878198
21:24:00,0.0,0.0,110,26,25,25,1,65,65,65,0,0,0,29,28,29,65,65,65,65,65,30.16,30.16,0.0,0.0,0.0, 46.73267326734181
21:29:00,0.0,0.0,124,26,25,25,1,65,65,65,0,0,0,29,28,28,65,65,65,65,65,30.16,30.15,0.0,0.0,0.0, 46.804680468061896
21:34:00,0.0,0.0,206,27,26,26,1,64,64,64,0,0,0,30,29,29,64,64,64,64,64,30.16,30.15,0.0,0.0,0.0, 46.30063006302131
21:39:00,0.0,0.0,159,27,25,25,1,64,64,64,4,0,1,29,27,28,64,64,64,64,64,30.16,30.16,0.0,0.0,0.0, 46.444644464461476
21:44:00,0.0,0.0,120,27,26,26,1,64,64,64,0,0,0,30,29,29,64,64,64,64,64,30.17,30.16,0.15,0.0,0.0, 46.444644464461476
21:49:00,0.0,0.0,127,28,27,27,1,64,63,63,1,0,0,30,29,29,64,63,64,63,63,30.17,30.17,0.0,0.0,0.0, nan
21:54:00,0.0,0.0,207,30,28,28,1,63,63,63,0,0,0,31,29,30,63,63,63,63,63,30.17,30.16,0.0,0.0,0.0, 46.444644464461476
21:59:00,0.0,0.0,204,30,29,29,1,62,62,62,0,0,0,31,29,30,62,62,62,62,62,30.18,30.17,0.15,0.0,0.0, 46.732673267341816
22:04:00,0.0,0.0,197,28,27,27,1,62,62,62,0,0,0,28,27,28,62,62,62,62,62,30.18,30.17,0.0,0.0,0.0, 47.66876687670291
22:09:00,0.0,0.0,149,30,28,29,1,62,62,62,0,0,0,30,29,30,62,62,62,62,62,30.18,30.17,0.0,0.0,0.0, 47.30873087310249
22:14:00,0.0,0.0,270,31,29,29,1,62,62,62,0,0,0,31,29,29,62,62,62,62,62,30.18,30.17,0.15,0.0,0.0, 47.09270927094224
22:19:00,0.0,0.0,84,31,29,29,1,62,61,61,1,0,0,31,29,30,62,61,62,61,61,30.19,30.18,-0.15,0.0,0.0, 47.164716471662324
22:24:00,0.0,0.0,165,29,28,28,1,62,61,61,0,0,0,29,28,29,62,61,62,61,61,30.19,30.18,0.0,0.0,0.0, 47.09270927094224
22:29:00,0.0,0.0,100,30,28,29,1,62,61,61,2,0,0,30,28,29,62,61,62,61,61,30.19,30.18,0.0,0.0,0.0, 47.59675967598283
22:34:00,0.0,0.0,195,33,31,31,1,61,60,61,0,0,0,31,30,31,61,61,61,60,61,30.19,30.18,0.0,0.0,0.0, 47.164716471662324
22:39:00,0.0,0.0,199,31,31,31,1,60,60,60,0,0,0,29,29,29,60,60,60,60,60,30.2,30.18,0.15,0.0,0.0, 47.09270927094224
22:44:00,0.0,0.0,206,34,32,32,1,59,59,59,0,0,0,31,29,30,59,59,59,59,59,30.2,30.19,0.15,0.0,0.0, 47.09270927094224
22:49:00,0.0,0.0,212,33,33,33,1,59,59,59,0,0,0,30,30,30,59,59,59,59,59,30.2,30.19,0.0,0.0,0.0, 47.09270927094224
22:54:00,0.0,0.0,226,33,32,32,1,59,59,59,0,0,0,30,29,30,59,59,59,59,59,30.2,30.19,-0.15,0.0,0.0, 47.09270927094224
22:59:00,0.0,0.0,190,34,32,33,1,59,59,59,0,0,0,31,29,30,59,59,59,59,59,30.2,30.2,0.0,0.0,0.0, 47.09270927094224
23:04:00,0.0,0.0,108,34,31,32,1,59,59,59,0,0,0,30,29,29,59,59,59,59,59,30.2,30.2,0.0,0.0,0.0, 47.164716471662324
23:09:00,0.0,0.0,109,32,31,31,1,60,59,59,0,0,0,30,28,29,60,59,60,59,59,30.2,30.19,-0.15,0.0,0.0, 47.596759675982824
23:14:00,0.0,0.0,210,34,31,33,1,60,59,59,0,0,0,31,29,30,60,59,60,59,59,30.2,30.2,0.0,0.0,0.0, 47.524752475262744
23:19:00,0.0,0.0,101,35,34,34,1,59,58,59,0,0,0,31,30,31,59,59,59,58,59,30.2,30.19,0.15,0.0,0.0, 47.59675967598283
23:24:00,0.0,0.0,140,36,34,35,1,58,58,58,0,0,0,31,30,31,58,58,58,58,58,30.2,30.19,0.0,0.0,0.0, 47.30873087310249
23:29:00,0.0,0.0,41,35,34,34,1,58,58,58,3,0,1,30,30,30,58,58,58,58,58,30.2,30.19,-0.15,0.0,0.0, 47.2367236723824
23:34:00,0.0,0.0,136,35,34,34,1,58,58,58,0,0,0,30,30,30,58,58,58,58,58,30.2,30.19,0.0,0.0,0.0, 47.66876687670291
23:39:00,0.0,0.0,116,35,35,35,1,58,57,57,0,0,0,30,30,30,58,57,58,57,57,30.2,30.19,0.0,0.0,0.0, 47.452745274542664
23:44:00,0.0,0.0,105,37,35,35,1,57,57,57,0,0,0,31,30,30,57,57,57,57,57,30.2,30.19,0.0,0.0,0.0, 47.740774077423
23:49:00,0.0,0.0,191,36,36,36,1,57,57,57,0,0,0,30,30,30,57,57,57,57,57,30.19,30.19,0.0,0.0,0.0, 47.59675967598283
23:54:00,0.0,0.0,193,37,36,36,1,57,57,57,0,0,0,31,30,30,57,57,57,57,57,30.19,30.19,0.0,0.0,0.0, 47.59675967598283
23:59:00,0.0,0.0,190,37,36,36,1,56,56,56,0,0,0,30,30,30,56,56,56,56,56,30.19,30.18,0.0,0.0,0.0, 47.38073807382258
time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,power
00:04:00,0.0,0.0,240,38,37,37,1,56,56,56,0,0,0,31,30,30,56,56,56,56,56,30.19,30.18,0.0,0.0,0.0, 47.6687668766878
00:09:00,0.0,0.0,223,39,39,39,1,56,55,55,0,0,0,31,31,31,56,55,56,55,55,30.19,30.18,-0.15,0.0,0.0, 47.59675967596771
00:14:00,0.0,0.0,204,40,39,39,1,55,55,55,0,0,0,31,31,31,55,55,55,55,55,30.19,30.18,-0.15,0.0,0.0, 47.30873087308737
00:19:00,0.0,0.0,286,41,40,40,1,55,55,55,0,0,0,32,31,31,55,55,55,55,55,30.19,30.19,0.0,0.0,0.0, 47.1647164716472
00:24:00,0.0,0.0,240,43,42,42,1,55,54,54,0,0,0,32,32,32,55,54,55,54,54,30.19,30.18,0.15,0.0,0.0, 47.812781278127964
00:29:00,0.0,0.0,287,42,41,41,1,54,54,54,1,0,0,32,31,31,54,54,54,54,54,30.2,30.19,0.15,0.0,0.0, 47.6687668766878
00:34:00,0.0,0.0,199,43,41,42,1,55,54,54,0,0,0,32,31,32,55,54,55,54,54,30.2,30.19,-0.15,0.0,0.0, 47.524752475247624
00:39:00,0.0,0.0,257,42,40,41,1,54,54,54,2,0,0,32,30,31,54,54,54,54,54,30.2,30.19,0.0,0.0,0.0, 47.59675967596771
00:44:00,0.0,0.0,212,43,40,42,1,55,54,54,0,0,0,32,30,32,55,54,55,54,54,30.2,30.19,0.0,0.0,0.0, 47.452745274527544
00:49:00,0.0,0.0,214,43,42,42,1,54,54,54,0,0,0,32,31,32,54,54,54,54,54,30.2,30.19,0.15,0.0,0.0, 48.02880288028822
00:54:00,0.0,0.0,224,42,40,40,1,54,54,54,0,0,0,32,30,31,54,54,54,54,54,30.2,30.18,-0.15,0.0,0.0, 48.02880288028822
00:59:00,0.0,0.0,227,44,43,43,1,54,53,54,0,0,0,33,32,32,54,54,54,53,54,30.2,30.18,0.0,0.0,0.0, 48.100810081008305
01:04:00,0.0,0.0,231,44,43,43,1,53,53,53,0,0,0,32,31,32,53,53,53,53,53,30.19,30.18,0.0,0.0,0.0, 48.02880288028822
01:09:00,0.0,0.0,197,44,40,42,1,54,53,54,0,0,0,32,30,31,54,54,54,53,54,30.2,30.19,-0.15,0.0,0.0, 48.100810081008305
01:14:00,0.0,0.0,194,44,41,42,1,54,54,54,0,0,0,32,30,31,54,54,54,54,54,30.19,30.19,0.0,0.0,0.0, 47.88478847884805
01:19:00,0.0,0.0,196,45,42,43,1,54,54,54,0,0,0,33,31,32,54,54,54,54,54,30.2,30.19,0.0,0.0,0.0, 47.88478847884805
01:24:00,0.0,0.0,237,46,44,45,1,54,53,53,0,0,0,33,32,32,54,53,54,53,53,30.2,30.19,0.0,0.0,0.0, 47.74077407740788
01:29:00,0.0,0.0,210,47,46,46,1,53,52,53,0,0,0,33,33,33,53,53,53,52,53,30.2,30.19,-0.15,0.0,0.0, 48.02880288028822
01:34:00,0.0,0.0,206,48,47,47,1,52,52,52,0,0,0,33,33,33,52,52,52,52,52,30.2,30.19,0.0,0.0,0.0, 47.95679567956813
01:39:00,0.0,0.0,263,48,46,47,1,52,52,52,0,0,0,33,32,32,52,52,52,52,52,30.2,30.2,0.0,0.0,0.0, 47.88478847884805
01:44:00,0.0,0.0,249,49,45,47,1,53,52,52,0,0,0,34,32,33,53,52,53,52,52,30.2,30.2,0.0,0.0,0.0, 47.6687668766878
01:49:00,0.0,0.0,204,51,47,49,1,53,52,52,0,0,0,35,33,34,53,52,53,52,52,30.2,30.2,0.0,0.0,0.0, 47.812781278127964
01:54:00,0.0,0.0,202,52,51,51,1,52,51,52,0,0,0,35,34,34,52,52,52,51,52,30.2,30.2,0.0,0.0,0.0, 48.02880288028822
01:59:00,0.0,0.0,199,54,52,52,1,51,51,51,0,0,0,35,34,34,51,51,51,51,51,30.21,30.2,0.0,0.0,0.0, 48.100810081008305
02:04:00,0.0,0.0,234,54,53,53,1,51,50,50,0,0,0,34,34,34,51,50,51,50,50,30.21,30.2,0.0,0.0,0.0, 48.02880288028822
02:09:00,0.0,0.0,207,53,45,48,1,51,50,51,0,0,0,34,31,32,51,51,51,50,51,30.21,30.2,0.0,0.0,0.0, 47.95679567956813
02:14:00,0.0,0.0,204,48,43,45,1,53,52,52,0,0,0,33,30,32,53,52,53,52,52,30.2,30.2,0.0,0.0,0.0, 47.740774077407885
02:19:00,0.0,0.0,206,48,45,46,1,53,52,52,0,0,0,33,32,33,53,52,53,52,52,30.2,30.2,0.0,0.0,0.0, 47.88478847884805
02:24:00,0.0,0.0,205,47,42,45,1,52,52,52,0,0,0,33,30,31,52,52,52,52,52,30.21,30.2,0.0,0.0,0.0, 47.812781278127964
02:29:00,0.0,0.0,199,42,41,41,1,53,52,52,0,0,0,30,29,30,53,52,53,52,52,30.2,30.2,0.0,0.0,0.0, 47.95679567956813
02:34:00,0.0,0.0,200,43,42,42,1,53,53,53,0,0,0,31,30,30,53,53,53,53,53,30.21,30.2,0.0,0.0,0.0, 47.812781278127964
02:39:00,0.0,0.0,202,47,42,43,1,53,52,52,0,0,0,32,30,30,53,52,53,52,52,30.2,30.2,0.0,0.0,0.0, 48.028802880288225
02:44:00,0.0,0.0,204,46,44,44,1,51,51,51,0,0,0,31,30,30,51,51,51,51,51,30.2,30.2,0.0,0.0,0.0, 48.38883888388864
02:49:00,0.0,0.0,202,46,42,43,1,52,51,51,0,0,0,31,29,30,52,51,52,51,51,30.21,30.2,0.0,0.0,0.0, 48.24482448244848
02:54:00,0.0,0.0,206,43,43,43,1,52,52,52,0,0,0,30,30,30,52,52,52,52,52,30.2,30.2,0.0,0.0,0.0, 48.46084608460873
02:59:00,0.0,0.0,206,43,42,42,1,52,52,52,0,0,0,30,30,30,52,52,52,52,52,30.2,30.2,0.0,0.0,0.0, 47.812781278127964
03:04:00,0.0,0.0,204,43,41,42,1,53,52,52,0,0,0,30,29,30,53,52,53,52,52,30.2,30.2,0.0,0.0,0.0, 48.172817281728385
03:09:00,0.0,0.0,207,44,42,42,1,52,52,52,0,0,0,31,30,30,52,52,52,52,52,30.21,30.2,0.0,0.0,0.0, 47.740774077407885
03:14:00,0.0,0.0,230,47,44,45,1,52,51,52,0,0,0,32,30,31,52,52,52,51,52,30.2,30.2,0.0,0.0,0.0, 48.24482448244847
03:19:00,0.0,0.0,202,50,48,48,1,51,51,51,0,0,0,33,32,32,51,51,51,51,51,30.2,30.2,0.0,0.0,0.0, 48.38883888388864
03:24:00,0.0,0.0,199,50,48,49,1,51,50,51,0,0,0,33,31,32,51,51,51,50,51,30.21,30.2,0.0,0.0,0.0, 48.31683168316856
03:29:00,0.0,0.0,199,47,45,46,1,51,50,51,0,0,0,31,30,31,51,51,51,50,51,30.2,30.2,0.0,0.0,0.0, 48.60486048604889
03:34:00,0.0,0.0,199,47,45,45,1,51,51,51,0,0,0,31,30,31,51,51,51,51,51,30.2,30.2,0.0,0.0,0.0, 48.38883888388864
03:39:00,0.0,0.0,210,47,46,46,1,51,51,51,0,0,0,31,31,31,51,51,51,51,51,30.2,30.2,0.0,0.0,0.0, 48.028802880288225
03:44:00,0.0,0.0,204,48,47,47,1,51,50,50,0,0,0,32,31,31,51,50,51,50,50,30.2,30.2,0.0,0.0,0.0, 48.17281728172839
03:49:00,0.0,0.0,204,50,49,49,1,50,50,50,0,0,0,32,31,32,50,50,50,50,50,30.2,30.19,0.0,0.0,0.0, 48.100810081008305
03:54:00,0.0,0.0,210,51,50,50,1,49,49,49,0,0,0,32,31,31,49,49,49,49,49,30.2,30.19,0.0,0.0,0.0, 48.31683168316856
03:59:00,0.0,0.0,206,53,49,51,1,49,49,49,0,0,0,33,31,32,49,49,49,49,49,30.2,30.2,0.0,0.0,0.0, 48.38883888388864
04:04:00,0.0,0.0,210,50,47,48,1,50,49,49,0,0,0,31,30,31,50,49,50,49,49,30.2,30.19,0.0,0.0,0.0, 48.31683168316856
04:09:00,0.0,0.0,244,46,44,45,1,50,50,50,2,0,0,30,29,30,50,50,50,50,50,30.2,30.19,0.15,0.0,0.0, 47.88478847884805
04:14:00,0.0,0.0,243,44,43,43,1,51,51,51,2,0,1,30,29,30,51,51,51,51,51,30.2,30.19,0.15,0.0,0.0, 47.95679567956814
04:19:00,0.0,0.0,240,44,40,41,1,52,51,51,6,0,2,30,28,29,52,51,52,51,51,30.2,30.2,0.0,0.0,0.0, 47.812781278127964
04:24:00,0.0,0.0,231,43,40,41,1,52,52,52,2,0,1,30,28,29,52,52,52,52,52,30.2,30.19,0.0,0.0,0.0, 47.812781278127964
04:29:00,0.0,0.0,227,42,41,41,1,52,52,52,0,0,0,29,29,29,52,52,52,52,52,30.2,30.19,-0.15,0.0,0.0, 47.812781278127964
04:34:00,0.0,0.0,198,44,40,42,1,52,52,52,0,0,0,31,28,30,52,52,52,52,52,30.2,30.19,0.0,0.0,0.0, 48.100810081008305
04:39:00,0.0,0.0,208,45,42,43,1,51,51,51,0,0,0,30,29,29,51,51,51,51,51,30.2,30.19,-0.15,0.0,0.0, 48.38883888388864
04:44:00,0.0,0.0,204,44,42,43,1,51,51,51,0,0,0,30,28,29,51,51,51,51,51,30.19,30.19,0.0,0.0,0.0, 48.100810081008305
04:49:00,0.0,0.0,200,48,45,46,1,51,50,50,0,0,0,31,30,30,51,50,51,50,50,30.19,30.18,0.0,0.0,0.0, 48.100810081008305
04:54:00,0.0,0.0,211,51,48,49,1,50,49,49,0,0,0,31,30,31,50,49,50,49,49,30.2,30.19,0.15,0.0,0.0, 48.172817281728385
04:59:00,0.0,0.0,204,53,52,52,1,49,48,48,0,0,0,32,32,32,49,48,49,48,48,30.19,30.19,0.0,0.0,0.0, 47.88478847884805
05:04:00,0.0,0.0,189,54,53,53,1,48,48,48,0,0,0,32,32,32,48,48,48,48,48,30.19,30.19,0.0,0.0,0.0, 48.02880288028822
05:09:00,0.0,0.0,202,54,53,53,1,48,47,47,0,0,0,32,31,31,48,47,48,47,47,30.2,30.19,0.0,0.0,0.0, 47.88478847884805
05:14:00,0.0,0.0,208,55,53,54,1,47,47,47,0,0,0,32,31,31,47,47,47,47,47,30.2,30.19,-0.15,0.0,0.0, 47.59675967596771
05:19:00,0.0,0.0,201,56,55,55,1,47,47,47,0,0,0,32,32,32,47,47,47,47,47,30.2,30.19,0.0,0.0,0.0, 47.38073807380746
